15,3,0,0,0,0,0,0,0,2,0,0,0.0000,2,2,0.9183,0,0,0,0,0,0,0,f
35,6,0,0,0,0,0,1,0,3,0,1,0.2000,2,2,1.7925,1,0,0,0,0,0,0,o
21,4,0,0,0,0,0,2,0,1,0,0,0.0000,2,2,1.5000,1,0,0,0,0,0,0,o
26,6,0,0,0,1,0,0,0,1,1,1,0.0000,2,2,2.2516,0,1,0,0,0,0,0,o
26,4,0,0,0,0,0,2,1,1,0,0,0.3333,2,2,1.5000,1,0,0,0,0,0,0,f
18,4,0,0,0,0,0,2,0,1,0,0,0.3333,2,2,2.0000,0,0,0,0,0,0,0,o
56,13,0,0,0,0,0,2,1,4,0,1,0.0000,2,2,2.4697,0,0,0,0,1,0,0,f
24,4,0,0,0,0,0,2,0,2,0,0,0.3333,2,2,1.0000,1,0,0,0,0,0,0,o
23,5,0,0,0,0,0,2,0,1,1,0,0.0000,2,2,2.3219,1,0,0,0,0,0,0,o
35,6,0,0,0,0,0,0,1,1,0,1,0.2000,2,2,1.7925,0,0,0,0,0,0,0,o
31,7,0,0,0,0,0,0,0,3,0,1,0.1667,2,2,1.4488,0,0,0,0,0,0,0,o
29,4,0,0,0,0,0,2,0,0,0,0,0.0000,2,2,1.5000,0,0,0,0,0,0,0,o
15,3,0,0,0,0,0,2,0,0,0,0,0.0000,2,2,0.9183,0,0,0,0,0,0,0,o
21,4,0,0,0,0,0,4,0,0,0,0,0.0000,2,2,-0.0000,0,0,0,0,1,0,0,f
12,2,0,1,0,0,0,1,0,0,0,0,0.0000,2,2,1.0000,1,0,1,0,0,0,0,f
23,5,0,0,0,0,0,0,0,2,0,1,0.0000,2,2,0.9710,0,0,0,0,0,0,0,o
20,3,0,0,0,0,0,2,0,0,0,0,0.0000,2,2,0.9183,0,0,0,0,0,0,0,f
22,5,0,0,0,0,0,0,0,2,1,1,0.0000,2,2,1.9219,0,0,0,1,0,0,0,o
17,3,0,0,0,0,0,1,1,1,0,0,0.0000,2,2,1.5850,0,0,0,0,0,0,0,o
31,5,0,0,0,0,0,3,0,1,0,0,0.0000,2,2,1.3710,1,0,0,0,0,0,0,o
19,4,0,0,0,0,0,1,0,2,0,0,0.0000,2,2,1.5000,0,0,0,0,1,0,0,o
24,4,0,0,0,0,0,2,1,0,0,0,0.3333,2,2,1.5000,0,0,0,0,1,0,0,f
26,4,0,0,0,0,0,2,0,1,1,0,0.3333,2,2,1.5000,1,0,0,0,0,0,0,o
18,4,0,0,0,0,0,1,0,1,0,0,0.0000,2,2,2.0000,1,0,0,0,0,0,0,o
19,5,0,1,0,0,0,1,1,0,0,0,0.2500,2,2,2.3219,0,1,1,0,0,0,0,o
18,4,0,0,0,0,0,2,0,0,0,0,0.0000,2,2,1.5000,0,0,0,0,0,0,0,o
16,3,0,0,0,0,0,1,0,1,0,0,0.0000,2,2,1.5850,0,0,0,0,0,0,0,o
18,4,0,0,0,0,0,2,2,0,0,0,0.0000,2,2,1.0000,1,0,0,0,1,0,0,o
21,3,0,0,0,0,0,2,1,0,0,0,0.5000,2,2,0.9183,1,0,0,0,0,0,0,o
24,3,0,0,0,0,0,2,1,0,0,0,0.5000,2,2,0.9183,1,0,0,0,0,0,0,f
10,3,0,1,0,0,0,1,0,0,0,0,0.0000,2,2,1.5850,0,0,0,0,0,0,0,f
10,3,0,1,0,0,0,1,0,0,0,0,0.0000,2,2,1.5850,0,0,0,0,0,0,0,f
19,3,0,0,0,0,0,1,1,0,0,0,0.0000,2,2,1.5850,0,0,0,0,0,0,0,o
10,2,0,0,0,0,0,2,0,0,0,0,0.0000,2,2,-0.0000,0,0,0,1,0,0,0,o
37,7,0,0,0,0,0,2,0,1,1,0,0.0000,2,2,2.2359,1,0,0,1,0,0,0,f
27,6,0,0,0,0,0,1,0,2,1,1,0.0000,2,2,2.2516,0,0,0,0,0,0,0,o
21,5,0,0,0,0,0,1,0,1,1,0,0.2500,2,2,1.9219,0,0,0,1,0,0,0,o
27,5,0,0,0,0,0,4,0,0,0,0,0.2500,2,2,1.3710,0,0,0,0,1,0,0,f
20,4,0,0,0,0,0,1,0,2,0,1,0.0000,2,2,1.5000,0,0,0,0,0,0,0,o
25,3,0,0,0,0,0,2,0,1,0,0,0.5000,2,2,0.9183,1,0,0,0,0,0,0,f
29,4,0,0,0,0,0,3,1,0,0,0,0.0000,2,2,0.8113,1,0,0,0,1,0,0,f
10,3,0,0,0,0,0,0,0,2,0,1,0.0000,2,2,0.9183,0,0,0,0,0,0,0,o
31,5,0,0,0,0,0,3,0,1,0,0,0.0000,2,2,1.3710,1,0,0,0,0,0,0,o
24,5,0,0,0,0,0,1,0,2,1,1,0.0000,2,2,1.9219,1,0,0,1,0,0,0,o
12,3,0,0,0,0,0,1,0,0,0,1,0.0000,2,2,1.5850,0,0,0,0,0,0,0,o
15,4,0,0,0,0,0,1,0,1,0,1,0.0000,2,2,2.0000,0,0,0,0,0,0,0,o
16,3,0,0,0,0,0,0,0,2,0,1,0.5000,2,2,0.9183,0,0,0,0,0,0,0,o
15,2,0,0,0,0,0,2,0,0,0,0,0.0000,2,2,-0.0000,0,0,0,0,0,0,0,o
25,7,0,0,0,0,0,0,0,2,0,1,0.0000,2,2,1.9502,0,0,0,0,0,0,0,o
19,3,0,0,0,0,0,1,1,1,0,0,0.0000,2,2,1.5850,0,0,0,0,1,0,0,o
28,4,0,0,0,0,0,2,0,1,0,0,0.0000,2,2,1.5000,1,0,0,0,0,0,0,o
21,4,0,0,0,0,0,2,0,0,0,0,0.0000,2,2,1.5000,0,0,0,0,1,0,0,f
33,8,0,0,0,0,0,1,0,2,1,1,0.0000,2,2,2.5000,0,0,0,1,0,0,0,o
13,2,0,0,0,0,0,0,0,1,1,0,0.0000,2,2,1.0000,0,0,0,1,0,0,0,o
22,4,0,1,0,0,0,1,1,1,0,0,0.0000,2,2,2.0000,1,0,1,0,1,0,0,o
20,4,0,0,0,0,0,0,0,3,1,0,0.3333,2,2,0.8113,0,0,0,1,1,0,0,o
29,5,0,0,0,0,0,3,0,1,0,1,0.0000,2,2,1.9219,1,0,0,1,1,0,0,f
27,6,0,0,0,0,0,3,0,0,0,0,0.2000,2,2,1.4591,0,1,0,0,1,0,0,o
21,4,0,0,0,0,0,2,0,1,0,0,0.0000,2,2,1.5000,0,0,0,0,0,0,0,o
17,3,0,0,0,0,0,0,2,0,1,0,0.0000,2,2,0.9183,0,1,0,0,0,0,0,o
28,7,0,1,0,0,0,2,0,2,0,0,0.0000,2,2,2.2359,1,0,1,0,0,0,0,o
13,3,0,0,0,0,0,0,1,1,0,1,0.0000,2,2,1.5850,0,1,0,0,0,0,0,o
27,4,0,0,0,0,0,1,1,1,0,0,0.0000,2,2,2.0000,0,1,0,0,0,0,0,o
19,4,0,0,0,0,0,2,0,2,0,0,0.0000,2,2,1.0000,1,0,0,1,0,0,0,o
17,3,0,0,0,0,0,1,1,1,0,0,0.0000,2,2,1.5850,0,0,0,0,1,0,0,o
22,4,0,0,0,0,0,1,1,1,0,0,0.0000,2,2,2.0000,1,0,0,0,1,0,0,o
26,6,0,1,0,0,0,1,2,0,0,0,0.0000,2,2,1.9183,0,0,0,0,1,0,0,o
17,3,0,0,0,0,0,2,0,0,0,0,0.0000,2,2,0.9183,1,0,0,0,0,0,0,o
28,5,0,0,0,0,0,3,0,0,0,0,1.5000,2,2,1.5219,1,0,0,0,0,0,0,f
24,5,0,0,0,0,0,2,1,0,0,0,0.0000,2,2,1.9219,1,0,0,0,1,0,0,o
19,4,0,1,0,0,0,2,0,0,0,1,0.3333,2,2,2.0000,1,0,1,0,0,0,0,o
11,2,0,1,0,0,0,1,0,0,0,0,1.0000,2,2,1.0000,0,0,0,0,1,0,0,f
19,3,0,0,0,0,0,1,2,0,0,0,0.0000,2,2,0.9183,0,1,0,0,0,0,0,o
33,5,0,0,0,0,0,2,2,0,0,0,0.2500,2,2,1.5219,1,1,0,0,0,0,0,o
12,3,0,0,0,0,0,0,0,1,1,1,0.0000,2,2,1.5850,0,0,0,1,0,0,0,f
19,3,0,0,0,0,0,0,0,1,1,0,0.0000,2,2,1.5850,0,0,0,0,1,0,0,o
24,5,0,0,0,0,0,2,1,0,0,0,0.0000,2,2,1.9219,1,0,0,0,1,0,0,o
21,5,0,1,0,0,0,2,0,0,0,0,0.0000,2,2,1.9219,1,0,1,0,0,0,0,f
14,3,0,0,0,0,0,2,0,0,0,0,0.5000,2,2,1.5850,0,0,0,0,0,0,0,o
22,3,0,0,0,0,0,1,0,1,1,0,0.0000,2,2,1.5850,0,0,0,1,0,0,0,o
29,5,0,0,0,0,0,3,0,1,0,0,0.0000,2,2,1.3710,1,0,0,0,1,0,0,f
22,4,0,0,0,0,0,2,0,0,1,0,0.0000,2,2,1.0000,1,0,0,1,0,0,0,o
22,5,0,1,0,0,0,1,1,1,0,0,0.0000,2,2,2.3219,1,0,0,0,0,0,0,o
46,11,0,0,0,0,0,2,1,2,1,1,0.1000,2,2,2.5503,0,0,0,0,1,0,0,o
22,5,0,0,0,0,0,1,0,1,0,1,0.0000,2,2,1.9219,0,0,0,1,0,0,0,f
23,4,0,0,0,0,0,2,0,1,0,1,0.3333,2,2,2.0000,0,0,0,0,0,0,0,f
17,4,0,0,0,0,0,0,1,1,1,1,0.0000,2,2,2.0000,0,1,0,1,0,0,0,o
22,5,0,0,0,0,0,2,0,1,0,0,0.2500,2,2,1.9219,0,0,0,0,0,0,0,o
15,2,0,0,0,0,0,0,0,2,0,0,0.0000,2,2,-0.0000,0,1,0,0,0,0,0,f
21,5,0,0,0,0,0,0,0,2,1,1,0.2500,2,2,1.5219,0,1,0,1,0,0,0,f
21,3,0,0,0,0,0,2,1,0,0,0,0.0000,2,2,0.9183,1,0,0,0,1,0,0,o
28,7,0,0,0,0,0,2,0,1,1,0,0.0000,2,2,2.2359,0,0,0,1,0,0,0,o
13,2,0,0,0,0,1,0,1,0,0,0,1.0000,2,2,1.0000,0,0,0,1,0,0,0,f
14,4,0,0,0,0,0,0,2,1,0,0,0.0000,2,2,1.5000,0,0,0,0,0,0,0,f
26,6,0,1,0,0,0,1,0,1,0,1,0.0000,2,2,2.5850,0,0,1,1,0,0,0,o
18,4,0,0,0,0,0,1,0,1,0,0,0.0000,2,2,2.0000,0,0,0,0,0,0,0,o
20,1,0,0,0,0,1,0,0,0,0,0,0,2,2,-0.0000,0,0,0,0,0,0,0,f
